Strain_1,Strain_2,Replicate,N10,N20,r1,r2,a11,a22,a12,a21
232,163,18,3513,719,0.2207295890816875,0.38596601253711604,-8.659571247810234e-09,-3.084455162678244e-08,-1.139092594347897e-09,-1.1386981874918569e-09
232,163,19,3065,431,0.22620207849737928,0.38175363334185397,-8.780171676407416e-09,-3.015005754968029e-08,-1.3832716514889408e-09,-1.6235586326828946e-09
232,163,20,3843,720,0.22314041322359668,0.37962331063777355,-8.001015253038267e-09,-2.8438639303509522e-08,-1.62482460066834e-09,-2.3632678500178394e-09
232,163,21,3899,829,0.22342935632921657,0.3774510886579492,-9.14561833661343e-09,-2.5676128148795286e-08,-1.7139345282569923e-09,-1.0176529481758535e-09
232,163,22,3140,738,0.21997522360498012,0.37962331063777355,-7.943593723867034e-09,-2.8438639303509522e-08,-1.2251542877240906e-09,-1.0330038189689776e-09
232,163,23,3779,677,0.22314041322359668,0.37478688401005855,-8.001015253038267e-09,-2.6963538091157938e-08,-1.4735232763561944e-09,-2.8670087688049214e-09
232,163,24,3001,794,0.22620207849737928,0.38824657303153354,-8.780171676407416e-09,-3.3997457988841046e-08,-1.588324469907088e-09,-1.0841221491504134e-09
232,163,25,3035,576,0.22342935632921657,0.38436094847304847,-9.14561833661343e-09,-2.8251780228616105e-08,-1.6249696734058465e-09,-3.353270510035356e-09
232,163,26,3537,637,0.22314041322359668,0.38596601253711604,-8.001015253038267e-09,-3.084455162678244e-08,-2.0435462715641367e-09,-2.3533613487772052e-09
232,163,27,3343,688,0.22306462428148455,0.37490807162403383,-1.0058989254721499e-08,-2.770401978546239e-08,-1.1009093079959522e-09,-2.0236337373762874e-09
232,163,28,2868,630,0.22314041322359668,0.3748206727633202,-8.001015253038267e-09,-2.7159520817550555e-08,-2.121812081909237e-09,-1.4486122522730989e-09
232,163,29,3723,442,0.22620207849737928,0.38436094847304847,-8.780171676407416e-09,-2.8251780228616105e-08,-2.771386235194038e-09,-1.7669123483262955e-09
232,163,30,3182,925,0.22388612925820484,0.3748206727633202,-8.202662038920958e-09,-2.7159520817550555e-08,-1.02074387880399e-09,-2.1389984304608194e-09
232,163,31,3932,596,0.22620207849737928,0.38252020202749404,-8.780171676407416e-09,-2.875494473363381e-08,-1.8650580091576847e-09,-3.6411625003723113e-09
232,163,32,2712,564,0.2202585836418557,0.38436094847304847,-7.944817817567401e-09,-2.8251780228616105e-08,-1.2658647978343002e-09,-1.2074401891733289e-09
232,163,33,3298,543,0.22137719891867624,0.3748206727633202,-8.294200791586492e-09,-2.7159520817550555e-08,-1.6572580597574545e-09,-1.1138370062156055e-09
232,163,34,3898,529,0.22311781342273562,0.3798390552100631,-9.040910021246262e-09,-2.721397635406001e-08,-1.7117563517355421e-09,-2.4561559702434748e-09
232,163,35,3664,588,0.22137719891867624,0.37478688401005855,-8.294200791586492e-09,-2.6963538091157938e-08,-1.8333727911528024e-09,-1.6178500886641157e-09
232,163,36,3481,764,0.22311781342273562,0.3748206727633202,-9.040910021246262e-09,-2.7159520817550555e-08,-1.3965493060010472e-09,-2.702412260077254e-09
232,163,37,2782,557,0.22034348846508278,0.38436094847304847,-7.4145724033438395e-09,-2.8251780228616105e-08,-1.5005178493164019e-09,-1.7352048740809956e-09
232,163,38,3896,681,0.21937273510760136,0.3812333030944238,-8.157941848856959e-09,-2.8141829960326664e-08,-1.0639818648951615e-09,-2.2896090284590952e-09
232,163,39,3054,400,0.22388612925820484,0.39378158232800176,-8.202662038920958e-09,-3.11004072816003e-08,-2.55316720607421e-09,-1.5101520801778134e-09
232,163,40,3717,632,0.21997522360498012,0.39378158232800176,-7.943593723867034e-09,-3.11004072816003e-08,-2.1483794815731562e-09,-1.900171297885801e-09
232,163,41,4089,699,0.21886126419177554,0.3774510886579492,-9.025897356372266e-09,-2.5676128148795286e-08,-1.411925643845813e-09,-1.3716624237278286e-09
232,163,42,3917,577,0.22311781342273562,0.3824457009127423,-9.040910021246262e-09,-2.9633364041049534e-08,-2.52354041407815e-09,-1.3297903405388253e-09
232,163,43,3188,883,0.22311781342273562,0.38596601253711604,-9.040910021246262e-09,-3.084455162678244e-08,-1.1485412212436806e-09,-1.0677237512643731e-09
232,163,44,3109,804,0.22314041322359668,0.3774510886579492,-8.001015253038267e-09,-2.5676128148795286e-08,-1.71899597986085e-09,-3.807123658864786e-09
232,163,45,2986,712,0.22342935632921657,0.3812333030944238,-9.14561833661343e-09,-2.8141829960326664e-08,-2.123014631656639e-09,-2.204954645059171e-09
232,163,46,4276,572,0.22342935632921657,0.37152138841401294,-9.14561833661343e-09,-2.6452240010998625e-08,-1.4145520280266744e-09,-1.0883396472909207e-09
232,163,47,2763,697,0.22342935632921657,0.39378158232800176,-9.14561833661343e-09,-3.11004072816003e-08,-1.322927564023933e-09,-2.9164051076409886e-09
232,163,48,3447,766,0.22034348846508278,0.3748206727633202,-7.4145724033438395e-09,-2.7159520817550555e-08,-2.069758078239084e-09,-1.6964330932190565e-09
232,163,49,3295,491,0.22314041322359668,0.3773448865724264,-8.001015253038267e-09,-2.9502106099635952e-08,-1.1592093117332527e-09,-2.2491351897390798e-09
232,177,0,2294,554,0.22311781342273562,0.3234369166307497,-9.040910021246262e-09,-9.845146047369231e-08,-1.2400527237621864e-09,-1.1282922639929114e-08
232,177,1,2372,1008,0.22620207849737928,0.3149179229547673,-8.780171676407416e-09,-9.858194676560184e-08,-1.1236733035791523e-09,-1.1760221884335737e-08
232,177,2,2217,884,0.22620207849737928,0.31515748165318325,-8.780171676407416e-09,-9.315816173460822e-08,-1.1510327540429128e-09,-1.2672202967771911e-08
232,177,3,2448,1012,0.22342935632921657,0.3149179229547673,-9.14561833661343e-09,-9.858194676560184e-08,-1.1635237373685998e-09,-1.1096603843887445e-08
232,177,4,3012,764,0.21937273510760136,0.32494787301667605,-8.157941848856959e-09,-1.1047826365205899e-07,-1.2574298497450218e-09,-9.839029609955811e-09
232,177,5,1799,771,0.22342935632921657,0.32266949092260766,-9.14561833661343e-09,-9.622475835441071e-08,-2.5782486850765623e-09,-1.0823708052299375e-08
232,177,6,2961,710,0.2207295890816875,0.32266949092260766,-8.659571247810234e-09,-9.622475835441071e-08,-3.5844528428163934e-09,-1.1345012631603204e-08
232,177,7,2349,691,0.22232975224934204,0.32170158804179394,-8.184041175928314e-09,-1.0903081667431122e-07,-6.2916979813602615e-09,-1.0662656210789124e-08
232,177,8,2307,987,0.22311781342273562,0.3234369166307497,-9.040910021246262e-09,-9.845146047369231e-08,-4.928568043073832e-09,-1.0511833351180158e-08
232,177,9,3117,969,0.22311781342273562,0.32352578772342067,-9.040910021246262e-09,-1.018045478502098e-07,-2.8141414688004013e-09,-1.2392415524370244e-08
232,177,10,2996,865,0.22620207849737928,0.3149179229547673,-8.780171676407416e-09,-9.858194676560184e-08,-1.2264741878260929e-09,-1.1333948635242612e-08
232,177,11,2900,715,0.22137719891867624,0.318414638738437,-8.294200791586492e-09,-9.52746568552163e-08,-1.5357066473878201e-09,-1.1283690039211106e-08
232,177,12,2325,886,0.22388612925820484,0.3149179229547673,-8.202662038920958e-09,-9.858194676560184e-08,-1.1134903523708307e-09,-1.176394682632461e-08
232,177,13,2849,547,0.22311781342273562,0.32494787301667605,-9.040910021246262e-09,-1.1047826365205899e-07,-3.481277740843148e-09,-9.32507703349461e-09
232,177,14,2673,891,0.22051014338059816,0.31679633373802574,-8.644906523952617e-09,-1.0239139646127714e-07,-1.174160918952912e-09,-1.021825573998967e-08
232,177,15,2145,704,0.21986326219836594,0.32170158804179394,-7.23634488542226e-09,-1.0903081667431122e-07,-2.3415045600180444e-09,-9.191141829656225e-09
232,177,16,2088,688,0.22620207849737928,0.31679633373802574,-8.780171676407416e-09,-1.0239139646127714e-07,-7.8954137402911e-09,-9.488558282030894e-09
232,177,17,2510,782,0.22620207849737928,0.32266949092260766,-8.780171676407416e-09,-9.622475835441071e-08,-7.204970711125062e-09,-8.16179454361184e-09
232,177,18,1878,1074,0.22388612925820484,0.3150028216396975,-8.202662038920958e-09,-1.0466261555225245e-07,-1.042559350024196e-09,-1.0400275273875147e-08
232,177,19,3126,961,0.22620207849737928,0.3159675555707896,-8.780171676407416e-09,-1.0147251789052686e-07,-2.8257940223543026e-09,-9.209538146568102e-09
232,177,20,2115,918,0.22342935632921657,0.3234369166307497,-9.14561833661343e-09,-9.845146047369231e-08,-5.4487541341134735e-09,-1.4532935808224704e-08
232,177,21,1946,1225,0.22311781342273562,0.32494787301667605,-9.040910021246262e-09,-1.1047826365205899e-07,-1.788743858913267e-09,-1.0381461376182554e-08
232,177,22,2531,1078,0.21997522360498012,0.32170158804179394,-7.943593723867034e-09,-1.0903081667431122e-07,-1.3154059805659737e-09,-1.08990099424487e-08
232,177,23,2223,1018,0.22342935632921657,0.3201714369302543,-9.14561833661343e-09,-1.0590097615150956e-07,-7.409040204709061e-09,-1.0799924050639095e-08
232,177,24,3089,984,0.22620207849737928,0.3159675555707896,-8.780171676407416e-09,-1.0147251789052686e-07,-6.562670831152423e-09,-1.1467246051712086e-08
232,177,25,2526,724,0.22620207849737928,0.3100170004576178,-8.780171676407416e-09,-9.237846361223267e-08,-4.356601901282671e-09,-1.2041695625865839e-08
232,177,26,1861,667,0.22342935632921657,0.31679633373802574,-9.14561833661343e-09,-1.0239139646127714e-07,-4.055782465770543e-09,-1.1194853364096105e-08
232,177,27,2623,1005,0.21986326219836594,0.32494787301667605,-7.23634488542226e-09,-1.1047826365205899e-07,-1.1743548442627527e-09,-1.0757338906017142e-08
232,177,28,2333,1097,0.22311781342273562,0.3118979871267109,-9.040910021246262e-09,-1.001207233823627e-07,-1.058361059283271e-09,-9.378088132667119e-09
232,177,29,1645,688,0.22137719891867624,0.3234369166307497,-8.294200791586492e-09,-9.845146047369231e-08,-1.4505433757817538e-09,-1.098902553642384e-08
232,177,30,2038,1016,0.22342935632921657,0.3126825809353032,-9.14561833661343e-09,-1.0171777826024209e-07,-2.3010084299960865e-09,-1.2614520391291418e-08
232,177,31,2131,643,0.22232975224934204,0.32494787301667605,-8.184041175928314e-09,-1.1047826365205899e-07,-4.789213550307229e-09,-1.2975437258467836e-08
232,177,32,3172,880,0.22314041322359668,0.3159675555707896,-8.001015253038267e-09,-1.0147251789052686e-07,-1.4025517195012234e-09,-8.74315458915432e-09
232,177,33,2422,836,0.21652324410405,0.3201714369302543,-9.1549380779214e-09,-1.0590097615150956e-07,-1.4540197379684026e-09,-1.2330750579743433e-08
232,177,34,2713,804,0.22342935632921657,0.31037786074880713,-9.14561833661343e-09,-1.062969197707443e-07,-1.5971181448600285e-09,-1.1449449738292151e-08
232,177,35,3086,935,0.2160421658957442,0.3234369166307497,-9.214918629444304e-09,-9.845146047369231e-08,-1.4433308408984396e-09,-1.3182017488949812e-08
232,177,36,3378,724,0.21948341824695716,0.32170158804179394,-8.771458745620672e-09,-1.0903081667431122e-07,-2.9452342914351717e-09,-1.1054177334620198e-08
232,177,37,2107,1207,0.22620207849737928,0.3111964118834172,-8.780171676407416e-09,-1.0148252223337473e-07,-1.4055982333408983e-09,-8.424028222759584e-09
232,177,38,2212,693,0.22306462428148455,0.318414638738437,-1.0058989254721499e-08,-9.52746568552163e-08,-6.150964109276271e-09,-1.5463542199206415e-08
232,177,39,2390,904,0.22137719891867624,0.32494787301667605,-8.294200791586492e-09,-1.1047826365205899e-07,-4.8734426746021e-09,-7.377732931117712e-09
232,177,40,2635,1053,0.22314041322359668,0.32266949092260766,-8.001015253038267e-09,-9.622475835441071e-08,-9.702536639411724e-09,-1.0975239191341324e-08
232,177,41,2336,501,0.22306462428148455,0.32494787301667605,-1.0058989254721499e-08,-1.1047826365205899e-07,-8.381063462966053e-09,-1.4262713991692691e-08
232,177,42,2400,839,0.22306462428148455,0.30804122133423506,-1.0058989254721499e-08,-8.595767787110308e-08,-2.332444919812654e-09,-1.3889570888646484e-08
232,177,43,2562,595,0.22051014338059816,0.32170158804179394,-8.644906523952617e-09,-1.0903081667431122e-07,-8.008406251998363e-09,-1.1681638923418088e-08
232,177,44,2767,1442,0.22620207849737928,0.32494787301667605,-8.780171676407416e-09,-1.1047826365205899e-07,-1.639482251434533e-09,-1.0106907310319154e-08
232,177,45,3140,817,0.2207295890816875,0.3201714369302543,-8.659571247810234e-09,-1.0590097615150956e-07,-7.382971984559472e-09,-1.0382627101206605e-08
232,177,46,2800,918,0.22051014338059816,0.3126825809353032,-8.644906523952617e-09,-1.0171777826024209e-07,-1.5000545411819544e-09,-1.1560509273686947e-08
232,177,47,2569,865,0.21948341824695716,0.32170158804179394,-8.771458745620672e-09,-1.0903081667431122e-07,-1.4308556432244063e-09,-1.3440255068233391e-08
232,177,48,1744,872,0.22388612925820484,0.3131629037407101,-8.202662038920958e-09,-9.952628515274883e-08,-2.0114509623569757e-09,-9.184045224305444e-09
232,177,49,2923,896,0.21793509913790277,0.3234369166307497,-7.133310590767373e-09,-9.845146047369231e-08,-3.2441575435525557e-09,-1.090155398305233e-08
232,17B2,0,833,55,0.22137719891867624,0.16052013646885532,-8.294200791586492e-09,-2.9990501649129605e-08,-2.1196819351908616e-08,-1.456531273362758e-09
232,17B2,1,802,46,0.21886126419177554,0.15978627506687404,-9.025897356372266e-09,-2.255575083893615e-08,-1.0108829769348706e-09,-1.0523747106167517e-09
232,17B2,2,928,32,0.214528878865074,0.16390723088244208,-9.222183459994545e-09,-3.392727238550212e-08,-1.3367452150978826e-09,-3.57741177693452e-09
232,17B2,3,989,52,0.21757507845014024,0.16162179985228953,-9.830896366587137e-09,-2.3477830023726236e-08,-1.1685375147492066e-08,-2.061937323174697e-09
232,17B2,4,867,52,0.22311781342273562,0.15876512243573515,-9.040910021246262e-09,-3.5777812675874843e-08,-5.485700052844259e-09,-1.0505478473900169e-09
232,17B2,5,977,35,0.22051014338059816,0.16069041239462434,-8.644906523952617e-09,-2.9391286570589213e-08,-1.6149423033289854e-09,-1.7050378911090956e-09
232,17B2,6,803,39,0.2176622630371241,0.16162179985228953,-6.855585898550002e-09,-2.3477830023726236e-08,-3.419364128649696e-07,-4.850467181189913e-09
232,17B2,7,975,54,0.21454569725460337,0.155661845646342,-7.2498579813656886e-09,-3.1405089019717346e-08,-3.841840913907416e-08,-1.0984893528703755e-09
232,17B2,8,889,54,0.22232975224934204,0.15954637775138303,-8.184041175928314e-09,-4.254467320302214e-08,-1.1137872766379889e-08,-2.5912639468817e-09
232,17B2,9,733,39,0.2202585836418557,0.15978627506687404,-7.944817817567401e-09,-2.255575083893615e-08,-8.97709460567241e-09,-1.242921179532877e-09
232,17B2,10,1089,54,0.21427999948987797,0.15876512243573515,-8.195695316542348e-09,-3.5777812675874843e-08,-4.7169366229059316e-08,-2.1743827003188237e-09
232,17B2,11,735,52,0.22034348846508278,0.16052013646885532,-7.4145724033438395e-09,-2.9990501649129605e-08,-1.7027489565617955e-08,-2.1704306190391137e-09
232,17B2,12,835,52,0.21454569725460337,0.1588270372390045,-7.2498579813656886e-09,-2.484647491466898e-08,-4.391860879731151e-09,-2.5366115535307825e-09
232,17B2,13,991,57,0.2138185377938494,0.16511291975390685,-7.081342853863713e-09,-5.0830413714700476e-08,-5.3170369046950514e-09,-1.2432431446875618e-08
232,17B2,14,926,46,0.22137719891867624,0.15785953658152008,-8.294200791586492e-09,-2.8127754113775672e-08,-9.665774941728902e-08,-4.0135653257914534e-09
232,17B2,15,1005,39,0.214528878865074,0.15766812208808878,-9.222183459994545e-09,-2.632252375705666e-08,-3.605145938488017e-09,-3.125244025359962e-09
232,17B2,16,943,35,0.22342935632921657,0.1682661067501624,-9.14561833661343e-09,-3.3202272746677327e-08,-1.005528898702036e-07,-1.0462425269630512e-08
232,17B2,17,1151,52,0.2156319569892594,0.16144595829608466,-7.322905190464489e-09,-3.365327443277109e-08,-5.282798300162842e-09,-3.0848776485162194e-09
232,17B2,18,991,38,0.21454569725460337,0.1573483993293383,-7.2498579813656886e-09,-4.139480245772152e-08,-1.3381065920086106e-08,-4.454401206456971e-09
232,17B2,19,848,39,0.22137719891867624,0.16162179985228953,-8.294200791586492e-09,-2.3477830023726236e-08,-1.333373146471364e-09,-9.383202219988337e-09
232,17B2,20,691,41,0.22314041322359668,0.15766812208808878,-8.001015253038267e-09,-2.632252375705666e-08,-1.396019688677005e-08,-1.3220583051384079e-09
232,17B2,21,1051,47,0.21523702774823483,0.15414429426027532,-9.067852410470563e-09,-3.393294096183954e-08,-4.474065530585795e-09,-1.1683487577130833e-09
232,17B2,22,1025,52,0.21454569725460337,0.15766812208808878,-7.2498579813656886e-09,-2.632252375705666e-08,-8.640943163410085e-09,-6.958619872378242e-09
232,17B2,23,1063,28,0.21373620331323007,0.16107009116261783,-7.776187759173088e-09,-4.0214334522014334e-08,-1.147849390571923e-09,-2.4333712704276217e-09
232,17B2,24,965,35,0.21848545884549309,0.16511291975390685,-8.494305994301647e-09,-5.0830413714700476e-08,-1.06839701492638e-07,-1.2152468030199025e-08
232,17B2,25,805,49,0.2152369861735548,0.155661845646342,-7.758819924080851e-09,-3.1405089019717346e-08,-2.5129369508150344e-09,-1.719990130398147e-09
232,17B2,26,931,37,0.21652324410405,0.1547619682102651,-9.1549380779214e-09,-2.9456810944558606e-08,-1.7301557768698575e-08,-1.2211848411799909e-09
232,17B2,27,851,57,0.21948341824695716,0.15719112174251815,-8.771458745620672e-09,-2.408622731041991e-08,-1.2336311455691835e-07,-2.3116935476527404e-09
232,17B2,28,1124,44,0.21886126419177554,0.15881731820428646,-9.025897356372266e-09,-3.4184121410033164e-08,-1.9853215162470953e-09,-1.7611232227253898e-09
232,17B2,29,1019,52,0.21948341824695716,0.15802925353082864,-8.771458745620672e-09,-3.53200916406881e-08,-3.134701590153828e-09,-4.9511342532537875e-09
232,17B2,30,927,50,0.21938141427236257,0.16069041239462434,-1.0713281315730183e-08,-2.9391286570589213e-08,-4.8320459833784064e-08,-6.824002963383983e-09
232,17B2,31,928,41,0.22137719891867624,0.155661845646342,-8.294200791586492e-09,-3.1405089019717346e-08,-2.870878661933284e-08,-3.2132469369159943e-09
232,17B2,32,1052,50,0.21862299154551967,0.1569418795475902,-7.77474091153879e-09,-3.078182405758453e-08,-5.1675085826759374e-08,-3.704948527180895e-09
232,17B2,33,1086,40,0.2138185377938494,0.16162179985228953,-7.081342853863713e-09,-2.3477830023726236e-08,-4.950451261147453e-09,-1.0013081733188602e-08
232,17B2,34,802,33,0.2176622630371241,0.15881731820428646,-6.855585898550002e-09,-3.4184121410033164e-08,-3.198604302068059e-07,-3.6824587918982185e-09
232,17B2,35,972,68,0.21862299154551967,0.1682661067501624,-7.77474091153879e-09,-3.3202272746677327e-08,-6.244858476248019e-08,-1.7544435057767257e-09
232,17B2,36,877,64,0.2202585836418557,0.15546953101278194,-7.944817817567401e-09,-4.679930832656838e-08,-9.102059212601066e-08,-1.0398307046978957e-09
232,17B2,37,761,39,0.22311781342273562,0.15766812208808878,-9.040910021246262e-09,-2.632252375705666e-08,-1.7564978737944089e-07,-3.795418619252308e-09
