Strain_1, Strain_2, Replicate, Time, CFU_strain_1, CFU_strain_2
550,228,28,42,662958.5933694635,3737391.872556387
550,228,28,48,952235.6913034562,3799466.0671721883
550,228,28,54,1325531.3548777257,3801405.7825031197
550,228,28,68,2486969.414593663,3765956.9243694274
550,228,29,0,2609.0,569.0
550,228,29,6,6992.618228293423,3539.3788571162004
550,228,29,18,49581.440985891226,132242.79985496396
550,228,29,24,125319.34634258598,698168.7522171624
550,228,29,30,267090.2753498305,2233158.632938623
550,228,29,42,652717.9792353992,3775025.7892877352
550,228,29,48,921501.4603939422,3820833.413432285
550,228,29,54,1270672.0161519872,3810899.7036663974
550,228,29,68,2419149.137916718,3747691.151229224
550,228,30,0,2182.0,533.0
550,228,30,6,5878.104365862673,3443.4452494258326
550,228,30,18,42029.83325945189,137868.80953560164
550,228,30,24,105651.15526719182,728503.5874400857
550,228,30,30,219259.00503931887,2159130.139832961
550,228,30,42,525034.5151693077,3313526.5249870485
550,228,30,48,746840.0680052392,3335939.748202187
550,228,30,54,1040555.0345119907,3319945.147265573
550,228,30,68,2042666.259244348,3245356.780318164
550,228,31,0,2384.0,419.0
550,228,31,6,6467.109596351375,2652.6842518467224
550,228,31,18,47043.855468954906,103208.60559998619
550,228,31,24,120989.6594052641,567558.3597550709
550,228,31,30,263205.2970060268,1964842.6705716825
550,228,31,42,628250.0905358313,3558102.901901903
550,228,31,48,865115.883080449,3605013.3019892694
550,228,31,54,1167264.2234864375,3590897.331905279
550,228,31,68,2161686.6359967217,3509641.1634706664
550,228,32,0,1981.0,690.0
550,228,32,6,5410.4088938031755,4340.697329146488
550,228,32,18,39782.27144325805,164292.94720572603
550,228,32,24,101657.8289457027,836757.4179103369
550,228,32,30,217564.38958095544,2383122.3409580244
550,228,32,42,590054.3101369477,3606805.7113468093
550,228,32,48,898587.0212180294,3639784.177726085
550,228,32,54,1336265.2296025462,3634436.7161081946
550,228,32,68,2963328.1366265095,3590583.330740404
550,228,33,0,1774.0,425.0
550,228,33,6,4827.769154755335,2822.5388107644435
550,228,33,18,35338.00881631317,120008.47989773887
550,228,33,24,90814.12583321074,661336.7743945436
550,228,33,30,197034.86387623957,2057301.1686862032
550,228,33,42,536592.400844343,3229628.790623365
550,228,33,48,815366.1339774783,3260792.915094982
550,228,33,54,1208673.0443255003,3257989.5173104326
550,228,33,68,2647708.321447405,3226103.458171913
550,228,34,0,2672.0,622.0
550,228,34,6,7311.360006272497,3875.303123002232
550,228,34,18,53880.747725521054,144436.51646797906
550,228,34,24,137365.85993188966,744249.7933879206
550,228,34,30,288743.8185044703,2225852.91418857
550,228,34,42,682801.1651802253,3528021.510658668
550,228,34,48,952143.5610457356,3560886.281242798
550,228,34,54,1294892.07651702,3549259.4616599623
550,228,34,68,2371177.8501970638,3489134.747289111
550,228,35,0,2582.0,470.0
550,228,35,6,7195.60711219191,3015.1577156420835
550,228,35,18,54984.57924597342,119327.14501499345
550,228,35,24,142319.46212455386,635911.5023538201
550,228,35,30,298997.8700076423,1959521.835295117
550,228,35,42,664200.686181414,3121122.8463643487
550,228,35,48,894000.8421253863,3140378.047332019
550,228,35,54,1177919.958224704,3118086.002838736
550,228,35,68,2051765.6370616206,3029200.1997024575
550,228,36,0,2137.0,447.0
550,228,36,6,5685.427432854657,2867.370228832213
550,228,36,18,39808.474572824314,114226.05403467303
550,228,36,24,100713.17836542755,627016.3336269602
550,228,36,30,218460.58796608017,2091581.7499052684
550,228,36,42,574037.1169273526,3590036.179917917
550,228,36,48,844609.3578440648,3621218.8553097993
550,228,36,54,1213907.686033936,3596227.336752072
550,228,36,68,2519939.2009179075,3470959.4058542806
550,228,37,0,2049.0,487.0
550,228,37,6,5519.975586320238,3208.883936874723
550,228,37,18,39477.707596425666,133860.18778570063
550,228,37,24,99135.31937572008,721463.5518490719
550,228,37,30,204188.23644561888,2153983.6265356364
550,228,37,42,475452.07507755514,3289997.206896
550,228,37,48,667182.5513714725,3323359.2656603036
550,228,37,54,917272.1531369914,3325460.809763622
550,228,37,68,1749776.015406522,3316850.24371486
550,228,38,0,2309.0,528.0
550,228,38,6,6234.500196373329,3316.656114570824
550,228,38,18,44952.19103078599,126527.46485822275
550,228,38,24,115437.96489192729,678459.4123209177
550,228,38,30,255342.03075573506,2221467.789953279
550,228,38,42,710878.8097710528,3804436.529097001
550,228,38,48,1074365.4066524175,3833839.626435585
550,228,38,54,1577458.9656008303,3794716.7824705103
550,228,38,68,3341035.870072008,3617436.495670104
550,228,39,0,2052.0,603.0
550,228,39,6,5663.616362261311,3498.207262508299
550,228,39,18,42577.590728632946,114181.70313563521
550,228,39,24,110955.98545530211,578278.285707705
550,228,39,30,244142.44391774532,1928030.619311078
550,228,39,42,575669.5313457914,3642390.3946003853
550,228,39,48,774022.1547619454,3719846.3822131697
550,228,39,54,1018053.2378082671,3727928.386172383
550,228,39,68,1780907.1233803947,3708077.8326224633
550,228,40,0,2354.0,415.0
550,228,40,6,6295.4093775612855,2677.40389029631
550,228,40,18,44488.64444794101,108302.57110296778
550,228,40,24,112437.96848535411,606277.1509241816
550,228,40,30,237400.96218372803,2106100.969357731
550,228,40,42,516251.362363735,3762882.2597048557
550,228,40,48,678719.181650059,3823907.1682313555
550,228,40,54,876238.7926464827,3831320.293083261
550,228,40,68,1485018.8347186306,3825530.755838644
550,228,41,0,1878.0,544.0
550,228,41,6,5156.259509739397,3489.585420973361
550,228,41,18,38286.9385410221,137399.2193627371
550,228,41,24,97975.60257094976,715031.6359673857
550,228,41,30,207133.74231653434,2073335.177031924
550,228,41,42,523729.97316937783,3134043.400059174
550,228,41,48,767829.7972166957,3142679.1407012255
550,228,41,54,1102526.53244512,3109890.948309498
550,228,41,68,2309055.5742554907,2969503.140970138
550,228,42,0,2147.0,665.0
550,228,42,6,5971.444185052068,4420.212388975442
550,228,42,18,45464.520659393005,185211.3612677345
550,228,42,24,117405.5908386723,946963.9339855565
550,228,42,30,252461.66357321746,2471549.494002715
550,228,42,42,738078.1600768438,3420707.3861565804
550,228,42,48,1169275.0400748248,3441478.1291387947
550,228,42,54,1778929.1429110537,3438432.537881749
550,228,42,68,3785809.627970493,3412926.1709575388
550,228,43,0,2869.0,509.0
550,228,43,6,7628.515336386303,3383.915482982136
550,228,43,18,53079.79912121083,143428.14912962064
550,228,43,24,130908.7968444562,772724.0457229252
550,228,43,30,262361.6021221103,2268202.1502137417
550,228,43,42,575229.4002369287,3399271.358758724
550,228,43,48,784431.6222011677,3426475.142503507
550,228,43,54,1048877.1188916145,3421839.982868078
550,228,43,68,1889477.5308994488,3392046.8767112936
550,228,44,0,3139.0,472.0
550,228,44,6,8598.27202834579,3044.74890819721
550,228,44,18,63518.93497908057,122648.09042183719
550,228,44,24,162102.3028946977,674179.1611380498
550,228,44,30,334832.30752445443,2222469.6404691287
550,228,44,42,663165.2866143511,3760996.00140795
550,228,44,48,830705.4432482801,3811529.1735799583
550,228,44,54,1021443.6903915353,3816024.816499256
550,228,44,68,1548904.8544316825,3804474.7016478847
550,228,45,0,2657.0,519.0
550,228,45,6,7081.304718472109,3506.6909371896772
550,228,45,18,49453.8886493398,153019.4599077374
550,228,45,24,121408.0332920761,823269.2961094312
550,228,45,30,238524.34955351055,2339497.8728230773
550,228,45,42,502893.5098141567,3392908.0308661927
550,228,45,48,678164.9885149242,3412143.1597513985
550,228,45,54,901398.717412478,3401784.4709494733
550,228,45,68,1641407.4961177222,3353561.7176877065
550,228,46,0,2266.0,533.0
550,228,46,6,6227.859056222218,3539.1343085304266
550,228,46,18,46235.94755871747,148242.622550408
550,228,46,24,117144.53270927328,775139.9858104803
550,228,46,30,239918.8046987539,2152425.8228908265
550,228,46,42,568549.6941505407,3066330.8455107836
550,228,46,48,816932.7723979552,3027870.6461287886
550,228,46,54,1159911.5189721123,2936790.259988476
550,228,46,68,2481936.5687049828,2570323.5097187166
550,228,47,0,1815.0,639.0
550,228,47,6,5058.54295483915,3807.2508979920813
550,228,47,18,38718.117456763626,129962.83068474793
550,228,47,24,101169.03950620577,649842.519631028
550,228,47,30,221567.97221882845,1973532.132094604
550,228,47,42,572880.9965936774,3273699.3381809806
550,228,47,48,829464.0012643102,3309272.079529312
550,228,47,54,1169172.4857401727,3293382.9064698555
550,228,47,68,2299519.3772977656,3208656.237940256
550,228,48,0,2238.0,607.0
550,228,48,6,6112.435648956232,3842.354805914321
550,228,48,18,45018.36402995839,147900.07760536333
550,228,48,24,115914.78352478807,772102.5704449243
550,228,48,30,253317.27812275308,2306880.473305003
550,228,48,42,715628.2750109035,3615146.858477907
550,228,48,48,1104336.7667413244,3651167.3999543115
550,228,48,54,1654411.0552167888,3644571.4468884463
550,228,48,68,3618227.068917023,3596133.673249872
550,228,49,0,2012.0,353.0
550,228,49,6,5460.414781635235,2277.2070680364072
550,228,49,18,39829.097752686284,92328.68323320414
550,228,49,24,103163.14419693557,525453.4339575381
550,228,49,30,228402.35684230755,1933551.395227605
550,228,49,42,554941.9362563731,3698094.1317734597
550,228,49,48,767340.0014835071,3750684.95647281
550,228,49,54,1043317.6950504158,3733576.8687685584
550,228,49,68,2004698.0311710595,3633140.349277544
550,232,0,0,2522.0,1050.0
550,232,0,6,7070.087737032245,3962.2471735231047
550,232,0,18,55350.445251673016,56235.43043397052
550,232,0,24,153697.76046730444,210371.73532538096
550,232,0,30,418905.63081372215,771430.8170154253
550,232,0,42,2465437.42846043,7536323.240211576
550,232,0,48,4442529.613942478,14877793.679896861
550,232,0,54,6210768.8017106475,20059625.264605455
550,232,0,68,8061588.530313046,22327694.552973997
550,232,1,0,2388.0,1207.0
550,232,1,6,6610.483137822702,4611.320482825735
550,232,1,18,50487.13690190439,67091.35836216414
550,232,1,24,138580.93344541083,254004.23222861654
550,232,1,30,373926.0355351262,940149.6204854525
550,232,1,42,2178030.1401561634,8847381.67789727
550,232,1,48,3963029.481682417,16290576.624340683
550,232,1,54,5716809.891033214,20836796.634140763
550,232,1,68,8053072.385571696,22664002.25235326
550,232,2,0,2493.0,1239.0
550,232,2,6,6934.994448006753,4722.996028705897
550,232,2,18,53469.649730743964,68372.06510640253
550,232,2,24,147354.1117774374,257882.1886007353
550,232,2,30,398334.5092082744,947598.6277216474
550,232,2,42,2269992.8824310377,8462416.794513159
550,232,2,48,4012272.315491773,14927408.236156147
550,232,2,54,5644633.672995471,18590855.10250088
550,232,2,68,7798378.88626466,19830271.2079599
550,232,3,0,2644.0,1222.0
550,232,3,6,7381.952348279616,4582.4791230124265
550,232,3,18,57316.92325365689,64190.71632129069
550,232,3,24,158427.7194491281,238322.19066037275
550,232,3,30,428951.45561950176,865374.0002066162
550,232,3,42,2404598.5985952225,8160404.245091043
550,232,3,48,4059986.4943114268,15835060.396378051
550,232,3,54,5281426.0627465965,21323089.674731575
550,232,3,68,6308402.757771113,24090104.980318673
550,232,4,0,2241.0,1107.0
550,232,4,6,6264.702646424202,4160.965341817966
550,232,4,18,48782.86191413169,58569.16263840295
550,232,4,24,135178.25623252144,218012.3678044615
550,232,4,30,368253.18544212927,793668.90878659
550,232,4,42,2212948.6003182544,7452871.478995384
550,232,4,48,4135598.1129463776,14168615.71892542
550,232,4,54,6052697.386334358,18489503.294466227
550,232,4,68,8325489.101612555,19643726.86614777
550,232,5,0,2084.0,1168.0
550,232,5,6,5825.846529056983,4452.639727822402
550,232,5,18,45361.24969049332,64506.950287136
550,232,5,24,125619.11975381328,243707.90633694147
550,232,5,30,341219.4400124602,899925.4299565265
550,232,5,42,1958426.798807954,8375500.500814462
550,232,5,48,3441286.272651241,15285369.895043185
550,232,5,54,4763692.628950064,19495800.066069435
550,232,5,68,6335968.241634391,21393547.174245376
550,232,6,0,2522.0,1110.0
550,232,6,6,7090.650157918817,4153.667605946863
550,232,6,18,55842.032026138804,57983.59071682433
550,232,6,24,155572.36491450624,215235.05695916672
550,232,6,30,425762.12950385176,784220.0402582069
550,232,6,42,2553627.1892244113,7693679.860557761
550,232,6,48,4687533.800376887,15435666.355306622
550,232,6,54,6659966.435380081,21110808.67736032
550,232,6,68,8728775.689974999,23785350.369597673
550,232,7,0,2394.0,1141.0
550,232,7,6,6684.405465289067,4358.981888359967
550,232,7,18,51948.705732627204,63395.03335351527
550,232,7,24,143916.32106143248,239843.43035910348
550,232,7,30,392619.1777335347,886401.9189228715
550,232,7,42,2404067.6525435126,8300732.498317555
550,232,7,48,4615674.497749567,15236563.487918738
550,232,7,54,7003292.032361388,19284820.051305242
550,232,7,68,10171678.478161475,20184892.981500216
550,232,8,0,2104.0,1139.0
550,232,8,6,5881.912576102438,4343.377996788471
550,232,8,18,45821.016353694155,62892.78988223977
550,232,8,24,127088.24764494135,237173.30800472846
550,232,8,30,347219.6134672733,872287.7697877062
550,232,8,42,2152929.4024435584,8080309.974052272
550,232,8,48,4202699.850429928,14772893.515136894
550,232,8,54,6454284.141969674,18317893.100549053
550,232,8,68,9315083.57101057,17502890.763195705
550,232,9,0,2008.0,900.0
550,232,9,6,5646.035095995462,3496.363831677828
550,232,9,18,44510.97862436081,52643.466683043924
550,232,9,24,124267.85728814165,203127.3070879156
550,232,9,30,342165.21280292375,770387.4007460461
550,232,9,42,2169200.8065246684,8099751.6212385055
550,232,9,48,4272032.5073784385,16270606.259280724
550,232,9,54,6572504.153280972,21901610.348269433
550,232,9,68,9460938.553199708,24499869.806642316
550,232,10,0,2374.0,1247.0
550,232,10,6,6674.561950736359,4533.282656795544
550,232,10,18,52562.21250414623,59750.21532247362
550,232,10,24,146412.886325871,215770.15297111173
550,232,10,30,400344.2434121218,767092.6932951205
550,232,10,42,2364397.896156656,7472943.414068033
550,232,10,48,4207493.0033068415,15582659.615723886
550,232,10,54,5709252.585994973,22271533.022187237
550,232,10,68,6963562.938010951,26315522.577709526
550,232,11,0,2475.0,1344.0
550,232,11,6,6938.324277339836,5148.915185965514
550,232,11,18,54314.22825144855,75338.67157919556
550,232,11,24,150756.62458822434,286088.6509450557
550,232,11,30,410147.2199019153,1062387.8317563324
550,232,11,42,2352481.4553925153,10058048.537737824
550,232,11,48,4119880.7597322464,18538986.281643555
550,232,11,54,5659905.004500714,23755134.91999597
550,232,11,68,7358685.907559313,26085562.20240076
550,232,12,0,2646.0,1187.0
550,232,12,6,7265.873067952596,4547.502819760094
550,232,12,18,54586.22773551832,66556.56329115876
550,232,12,24,148525.84614365443,252964.0341549665
550,232,12,30,396923.3343135264,942552.4478247104
550,232,12,42,2256483.6834472716,9290300.297151862
550,232,12,48,4026449.108885188,17832005.627776608
550,232,12,54,5653925.786946509,23451558.52368129
550,232,12,68,7567866.15910277,26051676.421119012
550,232,13,0,2504.0,1101.0
550,232,13,6,6965.743280465254,4154.79276549269
550,232,13,18,53728.78090803248,58980.42535146931
550,232,13,24,148259.96456981578,220722.899332002
550,232,13,30,402729.09629136993,810021.9177085599
550,232,13,42,2436462.347016905,7916547.021412641
550,232,13,48,4609627.520933503,15533131.077033253
550,232,13,54,6833793.691912403,20753841.542920157
550,232,13,68,9576740.71499227,22769874.376917843
550,232,14,0,2672.0,980.0
550,232,14,6,7384.460641895293,3744.018118183504
550,232,14,18,56197.42613680837,54476.05549798747
550,232,14,24,153918.41188610956,206366.24661738885
550,232,14,30,414151.2924018862,766182.5867711771
550,232,14,42,2391990.2556463704,7564546.210414239
550,232,14,48,4300411.12808166,14716714.636954712
550,232,14,54,6055129.900525244,19532413.111737818
550,232,14,68,8100361.122199386,21565325.88958012
550,232,15,0,2219.0,1290.0
550,232,15,6,6203.04539072513,4917.436265553784
550,232,15,18,48278.60889698037,71187.83442494931
550,232,15,24,133566.3691598394,268474.78884083556
550,232,15,30,361664.4091353823,985888.6528434363
550,232,15,42,2013378.6874686338,8720760.217726849
550,232,15,48,3436470.0993514946,15258052.982505344
550,232,15,54,4655392.402915898,18956669.716531217
550,232,15,68,6117200.6933613885,20385666.393007092
550,232,16,0,2216.0,1212.0
550,232,16,6,6212.600804222079,4498.960876588336
550,232,16,18,48669.60920601347,61828.73883762749
550,232,16,24,135363.2352546391,227938.0883638868
550,232,16,30,370775.680244049,826560.3182124512
550,232,16,42,2299686.4066499313,8189480.753951942
550,232,16,48,4432412.65489579,16703088.971106634
550,232,16,54,6640239.031137638,23169271.226348303
550,232,16,68,9165181.788337182,26595335.518347256
550,232,17,0,2294.0,1189.0
550,232,17,6,6332.824893700725,4456.5717033163855
550,232,17,18,48102.740548919755,62379.44566977046
550,232,17,24,131677.8929995871,231601.08169612836
550,232,17,30,354232.4516646229,841619.0215802547
550,232,17,42,2032440.9769467958,7968854.472397617
